id,filtered_words_array,features,label_index
F028,"['really', 'difference', 'know.', 'water', 'vote', 'pull', 'well', 'board.', 'property', 'home', 'reason', 'white', 'foot', 'simple', 'list.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[157,503,843,1208,2589,2733,2913,2944,3184,3365,4112,5305,5843,5850,6597,7281,7866,7890,7936,8338,8961,9214],[3.5085558999826545,0.691153161953081,5.117993812416755,2.7826188965997183,3.577548771469606,3.7316994512968646,3.5085558999826545,3.5085558999826545,2.7508701982851385,4.42484663185681,4.137164559405029,4.830311739964974,4.42484663185681,0.691153161953081,3.8187108282864943,0.6753425559264385,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551])",0.0
F227,"['chance', 'along', 'attention', 'suggest.', 'bit', 'party', 'determine', 'identify', 'phone', 'join', 'carry', 'wife.', 'rock', 'age.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[346,454,503,574,1379,1626,1989,2066,2840,3144,3478,3967,4262,5399,5850,7281,7734,7936,8338,8952,9876],[4.42484663185681,4.42484663185681,0.691153161953081,3.914021008090819,4.137164559405029,4.137164559405029,3.914021008090819,2.7508701982851385,4.270695952029551,3.7316994512968646,5.117993812416755,4.830311739964974,5.117993812416755,4.270695952029551,0.691153161953081,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,2.7508701982851385])",0.0
R200,"['kitchen', 'outside', 'live', 'shake', 'fund', 'majority', 'know.', 'none', 'peace', 'property', 'response', 'partner', 'before.', 'reflect', 'improve', 'source', 'program.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[116,493,756,843,1770,2180,2408,2445,2733,3614,4506,4638,4687,5321,6219,6697,7025,7696,7721,8568,9244,9462,9831],[4.019381523748645,4.019381523748645,4.42484663185681,5.117993812416755,2.8844015909096608,4.270695952029551,4.270695952029551,4.137164559405029,3.7316994512968646,0.667530016189645,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,3.172083663361442,4.137164559405029,4.830311739964974,4.830311739964974,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081,3.914021008090819])",1.0
R225,"['second', 'seek', 'draw', 'gun', 'kind', 'mission', 'budget.', 'career', 'clearly', 'use', 'soldier', 'stock', 'story', 'run.', 'send', 'east', 'seem', 'democratic', 'pattern.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[171,793,821,1222,2059,2588,3614,4141,4506,4687,4930,5133,5523,5606,6044,6069,6576,6855,7912,8167,8238,8313,8326,9256,9462],[3.577548771469606,4.42484663185681,2.849310271098391,4.830311739964974,2.60568818844064,4.137164559405029,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081,3.577548771469606,3.8187108282864943,4.607168188650764,5.523458920524919,5.523458920524919,4.019381523748645,4.137164559405029,4.270695952029551,4.830311739964974,4.270695952029551,4.137164559405029,4.830311739964974,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
R062,"['mind', 'main', 'radio', 'white', 'boy.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1637,3184,3614,4506,4687,4991,5432,5843,8046,9086,9462],[4.42484663185681,2.7508701982851385,0.667530016189645,0.691153161953081,0.691153161953081,2.6902455764687034,2.7200985396183848,4.42484663185681,5.117993812416755,4.42484663185681,0.691153161953081])",1.0
F033,"['eight', 'certain', 'company', 'entire', 'safe', 'site.', 'throw', 'dog', 'radio', 'up.', 'entire', 'value', 'actually', 'example', 'glass', 'republican.', 'take', 'class.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,796,855,942,4377,4648,5241,5850,5966,6447,6932,7281,7403,7642,7936,8325,8338,8482,8824,9086,9288,9564,9606],[0.691153161953081,3.914021008090819,4.019381523748645,4.019381523748645,2.60568818844064,5.523458920524919,5.117993812416755,0.691153161953081,5.523458920524919,4.137164559405029,4.42484663185681,0.6753425559264385,4.137164559405029,3.8187108282864943,0.691153161953081,4.42484663185681,0.691153161953081,4.270695952029551,8.84969326371362,4.42484663185681,3.8187108282864943,4.830311739964974,3.7316994512968646])",0.0
F012,"['safe', 'think', 'improve', 'decide', 'top', 'billion', 'manage.', 'pass', 'right.', 'subject', 'scientist', 'relate', 'final.', 'loss', 'per', 'choose', 'eight', 'set', 'second.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[190,258,298,503,988,2101,2335,2408,2483,2660,4377,5328,5329,5342,5850,6226,7281,7642,7936,8293,8338,8392,8482,8655,9706],[5.117993812416755,4.137164559405029,4.137164559405029,0.691153161953081,4.607168188650764,4.607168188650764,4.830311739964974,4.270695952029551,5.523458920524919,5.117993812416755,2.60568818844064,3.5085558999826545,4.019381523748645,4.42484663185681,0.691153161953081,4.42484663185681,0.6753425559264385,3.8187108282864943,0.691153161953081,3.8187108282864943,0.691153161953081,4.270695952029551,4.270695952029551,4.270695952029551,4.270695952029551])",0.0
R121,"['start', 'possible', 'chance', 'forget.', 'country', 'wear', 'buy', 'local', 'outside', 'husband', 'home.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[80,228,346,497,2996,3614,4506,4687,5861,6100,6581,7066,7208,7870,8568,9462],[4.42484663185681,4.137164559405029,4.42484663185681,4.830311739964974,4.42484663185681,0.667530016189645,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,4.42484663185681,2.7826188965997183,4.42484663185681,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
F210,"['attorney', 'interesting', 'improve', 'make', 'store', 'small', 'ten.', 'test', 'lose', 'career', 'lawyer.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[141,222,503,650,2408,3525,3634,4422,4853,4930,5850,6586,7184,7281,7936,8338,9415],[4.270695952029551,4.270695952029551,0.691153161953081,2.958509563063383,4.270695952029551,4.42484663185681,3.8187108282864943,4.42484663185681,3.6516567436233283,3.577548771469606,0.691153161953081,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F151,"['support', 'month', 'season', 'product', 'style.', 'agency', 'economy', 'bit.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[217,447,503,765,1595,2358,3500,4377,5741,5850,7281,7936,8217,8338],[4.270695952029551,3.914021008090819,0.691153161953081,4.270695952029551,5.523458920524919,4.270695952029551,5.117993812416755,2.60568818844064,4.607168188650764,0.691153161953081,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081])",0.0
F099,"['billion', 'get', 'company.', 'radio', 'model', 'large.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[258,503,3008,3713,3892,5850,6747,7102,7281,7936,8338,9086,9426],[4.137164559405029,0.691153161953081,4.607168188650764,5.523458920524919,2.5530444549552183,0.691153161953081,2.5530444549552183,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
R090,"['fish', 'drive', 'page', 'understand', 'try.', 'address', 'later', 'finally', 'water', 'agent.', 'use', 'relate', 'whole', 'time.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[560,627,988,1020,1376,1817,2227,2589,2827,3614,3960,4454,4506,4687,5133,5276,6325,6487,8012,9462],[4.270695952029551,4.019381523748645,4.607168188650764,2.579019941358479,4.270695952029551,4.607168188650764,2.7200985396183848,3.577548771469606,4.42484663185681,0.667530016189645,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,5.117993812416755,3.8187108282864943,3.5085558999826545,5.117993812416755,0.691153161953081])",1.0
R125,"['cut', 'vote', 'admit', 'stage', 'experience', 'result', 'month.', 'billion', 'agreement', 'share', 'activity', 'wait', 'seek', 'continue.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[30,171,258,399,1206,1481,3614,3635,3947,4506,4687,4991,5432,5477,6221,8110,8413,8714,9214,9462],[3.914021008090819,3.577548771469606,4.137164559405029,4.42484663185681,4.019381523748645,4.270695952029551,0.667530016189645,4.137164559405029,4.137164559405029,0.691153161953081,0.691153161953081,2.6902455764687034,2.7200985396183848,4.42484663185681,4.830311739964974,4.42484663185681,3.914021008090819,4.019381523748645,4.270695952029551,0.691153161953081])",1.0
R091,"['discover', 'avoid', 'marriage', 'keep', 'amount', 'financial', 'campaign', 'must.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1388,2059,3614,3739,4170,4506,4687,6229,6675,7222,7407,9462,9594],[2.849310271098391,4.019381523748645,2.60568818844064,0.667530016189645,5.117993812416755,4.270695952029551,0.691153161953081,0.691153161953081,3.8187108282864943,4.42484663185681,4.270695952029551,3.914021008090819,0.691153161953081,4.137164559405029])",1.0
R157,"['little', 'become', 'commercial', 'sure', 'head', 'meeting.', 'red', 'according', 'change', 'game', 'she.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[52,387,821,1064,1590,1733,1821,2059,3614,4506,4687,6443,7032,7090,7564,8975,9462],[5.117993812416755,4.137164559405029,2.849310271098391,4.270695952029551,4.42484663185681,4.830311739964974,4.270695952029551,2.60568818844064,0.667530016189645,0.691153161953081,0.691153161953081,3.6516567436233283,5.523458920524919,4.830311739964974,4.019381523748645,4.830311739964974,0.691153161953081])",1.0
F098,"['total', 'night', 'window', 'stay', 'both.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[433,503,1256,2403,5850,6279,6869,7281,7860,7936,8338,8506],[4.830311739964974,0.691153161953081,3.125563647726549,3.6516567436233283,0.691153161953081,3.8187108282864943,4.019381523748645,0.6753425559264385,2.7826188965997183,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
F164,"['positive', 'usually', 'interview', 'watch', 'item', 'down.', 'serious', 'build', 'seem', 'weight', 'adult.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[1,503,1117,1916,2066,2588,2708,2990,3014,5850,6035,7281,7904,7936,8004,8338,9025,9876],[4.607168188650764,0.691153161953081,4.42484663185681,4.270695952029551,2.7508701982851385,4.137164559405029,3.6516567436233283,4.270695952029551,4.137164559405029,0.691153161953081,4.019381523748645,0.6753425559264385,4.830311739964974,0.691153161953081,4.019381523748645,0.691153161953081,5.523458920524919,2.7508701982851385])",0.0
R050,"['father', 'tell', 'season.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1800,1850,3614,4506,4687,7140,9034,9144,9462],[4.137164559405029,4.42484663185681,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R249,"['kitchen', 'table', 'information', 'tree', 'process', 'religious', 'change.', 'message', 'machine', 'option', 'manager', 'young.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[756,821,1652,2059,2715,3614,3931,4293,4506,4687,5252,5871,8040,8190,9462,9613],[4.42484663185681,2.849310271098391,4.137164559405029,5.21137637688128,4.270695952029551,0.667530016189645,3.4440173788450834,4.42484663185681,0.691153161953081,0.691153161953081,5.523458920524919,4.137164559405029,7.3033134872466565,4.137164559405029,0.691153161953081,4.137164559405029])",1.0
R093,"['front', 'much', 'all.', 'speech', 'statement', 'vote', 'music', 'party.', 'use', 'region', 'military', 'small', 'black', 'expect.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[222,502,504,524,1535,1948,3556,3614,4201,4506,4687,5133,5877,6370,8159,8219,9214,9462,9817],[4.270695952029551,5.117993812416755,4.270695952029551,3.7316994512968646,5.523458920524919,3.7316994512968646,2.8844015909096608,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,3.8187108282864943,3.914021008090819,3.914021008090819,3.4440173788450834,5.117993812416755,4.270695952029551,0.691153161953081,3.7316994512968646])",1.0
R131,"['want', 'third', 'rest', 'should.', 'event', 'price', 'try', 'garden', 'shake', 'time.', 'art', 'society', 'pass.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[320,327,1738,2180,2708,3614,4506,4687,4693,5047,5276,5936,7712,7728,7854,8171,8771,9462],[3.8187108282864943,4.270695952029551,4.137164559405029,4.270695952029551,3.6516567436233283,0.667530016189645,0.691153161953081,0.691153161953081,3.914021008090819,2.6902455764687034,5.117993812416755,4.270695952029551,4.607168188650764,4.137164559405029,4.42484663185681,3.4440173788450834,4.830311739964974,0.691153161953081])",1.0
F107,"['investment', 'develop', 'win', 'happen', 'another', 'book.', 'claim', 'fast', 'far', 'west', 'system.', 'president', 'weight', 'save', 'hospital.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,934,1241,1306,1562,2398,2918,3226,4158,4520,4704,5085,5850,6358,7281,7936,8004,8166,8338,8937,9263,9676],[0.691153161953081,4.607168188650764,3.4440173788450834,4.137164559405029,4.607168188650764,5.117993812416755,3.0385522707369192,5.117993812416755,4.019381523748645,4.137164559405029,3.8187108282864943,3.5085558999826545,0.691153161953081,5.117993812416755,0.6753425559264385,0.691153161953081,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,3.8187108282864943,3.0385522707369192])",0.0
F153,"['successful', 'middle', 'job.', 'society', 'anyone', 'piece', 'collection', 'much', 'then.', 'offer', 'week', 'ago', 'everything', 'friend', 'trade', 'eye', 'section.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[327,419,488,503,524,666,1133,1341,1896,2636,2958,3133,4377,5122,5379,5659,5850,7281,7936,8209,8338,9156,9878],[4.270695952029551,4.42484663185681,3.914021008090819,0.691153161953081,3.7316994512968646,4.607168188650764,5.117993812416755,4.137164559405029,3.914021008090819,5.117993812416755,4.42484663185681,4.42484663185681,2.60568818844064,4.270695952029551,5.523458920524919,3.914021008090819,0.691153161953081,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,4.019381523748645,4.019381523748645])",0.0
F091,"['money', 'ability', 'society', 'attorney', 'program.', 'eat', 'leave', 'loss', 'middle', 'full', 'dog.', 'movement', 'right', 'cost', 'reason', 'size', 'partner.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[327,503,1122,1790,2913,2918,2944,3192,3681,4490,4590,4853,5294,5329,5850,6103,7025,7276,7281,7936,8338,8897,9676,9878],[4.270695952029551,0.691153161953081,4.830311739964974,4.42484663185681,3.5085558999826545,3.0385522707369192,3.5085558999826545,4.137164559405029,4.42484663185681,3.8187108282864943,5.523458920524919,3.6516567436233283,4.830311739964974,4.019381523748645,0.691153161953081,4.137164559405029,4.830311739964974,3.8187108282864943,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974,3.0385522707369192,4.019381523748645])",0.0
R246,"['near', 'care', 'feel', 'sound', 'central', 'option', 'career.', 'represent', 'modern', 'stuff', 'stay', 'nothing.', 'morning', 'probably', 'rise', 'outside.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[433,2297,2336,3115,3160,3614,4506,4687,4816,5310,5974,6166,7722,7954,8661,8717,8928,9034,9118,9144,9462,9613],[4.830311739964974,4.270695952029551,3.914021008090819,4.607168188650764,4.830311739964974,0.667530016189645,0.691153161953081,0.691153161953081,3.5085558999826545,3.6516567436233283,3.7316994512968646,4.137164559405029,5.117993812416755,5.523458920524919,5.523458920524919,4.42484663185681,4.607168188650764,2.920769235080536,5.523458920524919,2.7508701982851385,0.691153161953081,4.137164559405029])",1.0
F004,"['international', 'sit', 'company', 'candidate.', 'receive', 'reveal', 'realize', 'several.', 'run', 'coach', 'bar.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[74,188,266,503,547,942,1507,1582,1811,3514,3892,4617,5850,6747,6946,7281,7936,8338],[4.830311739964974,4.270695952029551,4.42484663185681,0.691153161953081,4.830311739964974,4.019381523748645,3.6516567436233283,4.019381523748645,5.117993812416755,3.914021008090819,2.5530444549552183,3.7316994512968646,0.691153161953081,2.5530444549552183,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
F220,"['sister', 'life', 'picture', 'message.', 'plant', 'environmental', 'miss', 'close', 'way', 'assume', 'yard', 'less.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[359,424,503,1071,2481,2664,3477,3486,3497,3521,4921,5850,6027,7055,7244,7281,7936,8338,9391],[5.117993812416755,4.270695952029551,0.691153161953081,4.42484663185681,3.8187108282864943,3.8187108282864943,4.270695952029551,2.849310271098391,3.7316994512968646,3.8187108282864943,2.849310271098391,0.691153161953081,4.270695952029551,4.830311739964974,3.4440173788450834,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
